Date,Open,High,Low,Close,Adj Close,Volume,Return
10/24/1996,2.28125,2.289063,2.25,2.265625,1.758229,6265600,-0.00781
10/25/1996,2.25,2.265625,2.234375,2.257813,1.752167,8014400,-0.02344
10/28/1996,2.257813,2.265625,2.234375,2.234375,1.733977,4075200,-0.01563
10/29/1996,2.234375,2.25,2.179688,2.21875,1.721852,15361600,-0.03125
10/30/1996,2.21875,2.226563,2.15625,2.1875,1.6976,6806400,-0.15625
10/31/1996,2.1875,2.21875,2.03125,2.03125,1.576343,63680000,0.00781
11/1/1996,2.039063,2.070313,2.015625,2.039063,1.582407,18112000,0.05078
11/4/1996,2.054688,2.117188,2.039063,2.089844,1.621814,10387200,0.04297
11/5/1996,2.09375,2.140625,2.070313,2.132813,1.655161,12705600,0.02344
11/6/1996,2.148438,2.179688,2.140625,2.15625,1.673349,12592000,-0.00781
11/7/1996,2.164063,2.1875,2.132813,2.148438,1.667286,6076800,-0.0625
11/8/1996,2.148438,2.15625,2.085938,2.085938,1.618783,12777600,0.00781
11/11/1996,2.09375,2.101563,2.039063,2.09375,1.624846,17561600,0.00781
11/12/1996,2.09375,2.125,2.085938,2.101563,1.630909,11654400,-0.10938
11/13/1996,2.09375,2.109375,1.984375,1.992188,1.546029,23667200,0.15625
11/14/1996,2,2.1875,1.992188,2.148438,1.667286,35875200,-0.01563
11/15/1996,2.15625,2.15625,2.101563,2.132813,1.655161,15259200,0.05469
11/18/1996,2.132813,2.195313,2.09375,2.1875,1.6976,24646400,0.03906
11/19/1996,2.1875,2.234375,2.171875,2.226563,1.727915,24862400,-0.02344
11/20/1996,2.226563,2.226563,2.179688,2.203125,1.709726,12470400,0.02344
11/21/1996,2.195313,2.257813,2.171875,2.226563,1.727915,17836800,0.02344
11/22/1996,2.226563,2.289063,2.226563,2.25,1.746103,18763200,0
11/25/1996,2.25,2.273438,2.234375,2.25,1.746103,6244800,-0.03125
11/26/1996,2.25,2.28125,2.210938,2.21875,1.721852,9176000,-0.08594
11/27/1996,2.226563,2.226563,2.117188,2.132813,1.655161,19387200,0.03125
11/29/1996,2.125,2.179688,2.109375,2.164063,1.679412,5224000,0.07813
12/2/1996,2.179688,2.25,2.140625,2.242188,1.740041,12617600,0.00781
12/3/1996,2.25,2.296875,2.226563,2.25,1.746103,14472000,-0.03906
12/4/1996,2.242188,2.265625,2.203125,2.210938,1.715789,9137600,-0.07813
12/5/1996,2.21875,2.21875,2.117188,2.132813,1.655161,12137600,-0.07422
12/6/1996,2.109375,2.109375,2.054688,2.058594,1.597564,22105600,0.09766
12/9/1996,2.085938,2.164063,2.070313,2.15625,1.673349,19572800,-0.0625
12/10/1996,2.148438,2.15625,2.085938,2.09375,1.624846,9188800,-0.02344
12/11/1996,2.085938,2.09375,2.023438,2.070313,1.606658,17894400,-0.00391
12/12/1996,2.078125,2.09375,2.054688,2.066406,1.603626,14787200,-0.01172
12/13/1996,2.054688,2.09375,2.03125,2.054688,1.594532,13507200,-0.05469
12/16/1996,2.0625,2.0625,2,2,1.552091,9345600,-0.00781
12/17/1996,2,2.046875,1.96875,1.992188,1.546029,11398400,-0.07813
12/18/1996,1.992188,2,1.890625,1.914063,1.485401,28600000,0.05469
12/19/1996,1.921875,2.015625,1.921875,1.96875,1.52784,21051200,-0.05469
12/20/1996,1.992188,1.992188,1.90625,1.914063,1.485401,19081600,-0.0625
12/23/1996,1.921875,1.929688,1.84375,1.851563,1.436898,15300800,0
12/24/1996,1.84375,1.851563,1.820313,1.851563,1.436898,10550400,0.11719
12/26/1996,1.851563,1.96875,1.804688,1.96875,1.52784,18864000,-0.0625
12/27/1996,1.960938,1.96875,1.890625,1.90625,1.479337,13756800,-0.05469
12/30/1996,1.90625,1.9375,1.84375,1.851563,1.436898,20819200,-0.0625
12/31/1996,1.859375,1.859375,1.78125,1.789063,1.388395,17945600,-0.05469
1/2/1997,1.789063,1.804688,1.71875,1.734375,1.345954,23540800,0.14063
1/3/1997,1.742188,1.882813,1.710938,1.875,1.455086,44184000,-0.02344
1/6/1997,1.882813,1.882813,1.8125,1.851563,1.436898,15888000,0
1/7/1997,1.835938,1.882813,1.828125,1.851563,1.436898,10968000,-0.01563
1/8/1997,1.851563,1.867188,1.835938,1.835938,1.424772,13388800,0.02344
1/9/1997,1.84375,1.890625,1.835938,1.859375,1.44296,9209600,0.02344
1/10/1997,1.859375,1.921875,1.835938,1.882813,1.461149,13764800,-0.0625
1/13/1997,1.898438,1.9375,1.796875,1.820313,1.412647,17860800,-0.01563
1/14/1997,1.820313,1.84375,1.773438,1.804688,1.400521,17512000,0.07031
1/15/1997,1.796875,1.875,1.796875,1.875,1.455086,12860800,0.00781
1/16/1997,1.882813,1.890625,1.835938,1.882813,1.461149,9612800,0.14844
1/17/1997,1.882813,2.054688,1.851563,2.03125,1.576343,45785600,-0.02344
1/20/1997,2.039063,2.046875,1.976563,2.007813,1.558155,17156800,0
1/21/1997,1.984375,2.007813,1.96875,2.007813,1.558155,5635200,0.10156
1/22/1997,2.007813,2.109375,1.992188,2.109375,1.636972,21412800,0.07813
1/23/1997,2.101563,2.242188,2.101563,2.1875,1.6976,46033600,-0.03906
1/24/1997,2.171875,2.171875,2.109375,2.148438,1.667286,21211200,-0.01563
1/27/1997,2.15625,2.15625,2.117188,2.132813,1.655161,8880000,0.02344
1/28/1997,2.15625,2.195313,2.132813,2.15625,1.673349,9067200,-0.03516
1/29/1997,2.140625,2.148438,2.046875,2.121094,1.646066,17828800,0.02734
1/30/1997,2.117188,2.195313,2.117188,2.148438,1.667286,18630400,-0.00781
1/31/1997,2.140625,2.148438,2.109375,2.140625,1.661223,7409600,0.09375
2/3/1997,2.140625,2.25,2.132813,2.234375,1.733977,19744000,-0.01563
2/4/1997,2.242188,2.242188,2.15625,2.21875,1.721852,11284800,0.01563
2/5/1997,2.21875,2.265625,2.21875,2.234375,1.733977,13560000,0.02344
2/6/1997,2.25,2.28125,2.1875,2.257813,1.752167,9552000,-0.00781
2/7/1997,2.242188,2.300781,2.242188,2.25,1.746103,9724800,-0.0625
2/10/1997,2.265625,2.265625,2.140625,2.1875,1.6976,11614400,-0.03125
2/11/1997,2.195313,2.195313,2.109375,2.15625,1.673349,11782400,0.15625
2/12/1997,2.164063,2.320313,2.148438,2.3125,1.794606,21100800,0.00781
2/13/1997,2.296875,2.328125,2.273438,2.320313,1.800669,16310400,-0.03125
2/14/1997,2.328125,2.328125,2.273438,2.289063,1.776418,6579200,-0.05469
2/18/1997,2.28125,2.296875,2.226563,2.234375,1.733977,7708800,-0.02344
2/19/1997,2.25,2.25,2.171875,2.210938,1.715789,12268800,-0.03516
2/20/1997,2.197266,2.210938,2.164063,2.175781,1.688505,9331200,-0.01172
2/21/1997,2.179688,2.179688,2.148438,2.164063,1.679412,12057600,-0.03125
2/24/1997,2.140625,2.171875,2.109375,2.132813,1.655161,17977600,-0.00781
2/25/1997,2.132813,2.140625,2.09375,2.125,1.649097,10750400,-0.05469
2/26/1997,2.125,2.132813,2.046875,2.070313,1.606658,14779200,0.07031
2/27/1997,2.0625,2.15625,2.0625,2.140625,1.661223,14403200,-0.03906
2/28/1997,2.140625,2.15625,2.09375,2.101563,1.630909,12756800,-0.03125
3/3/1997,2.101563,2.101563,2.03125,2.070313,1.606658,12734400,0.02344
3/4/1997,2.0625,2.117188,2.054688,2.09375,1.624846,10865600,-0.0625
3/5/1997,2.078125,2.078125,2.011719,2.03125,1.576343,19076800,-0.10156
3/6/1997,2.03125,2.03125,1.898438,1.929688,1.497526,27105600,0.01172
3/7/1997,1.953125,1.960938,1.929688,1.941406,1.50662,22700800,-0.03516
3/10/1997,1.945313,1.945313,1.890625,1.90625,1.479337,11680000,-0.07031
3/11/1997,1.90625,1.914063,1.835938,1.835938,1.424772,23745600,0.01563
3/12/1997,1.835938,1.882813,1.835938,1.851563,1.436898,35395200,0.04688
3/13/1997,1.860352,1.898438,1.851563,1.898438,1.473275,27622400,0.07031
3/14/1997,1.90625,2.015625,1.890625,1.96875,1.52784,32955200,-0.04688
3/17/1997,1.96875,1.96875,1.875,1.921875,1.491463,25470400,0.08594
3/18/1997,1.945313,2.039063,1.929688,2.007813,1.558155,12420800,-0.00781
3/19/1997,2,2.039063,1.976563,2,1.552091,8254400,-0.05469
3/20/1997,2,2.023438,1.90625,1.945313,1.509652,19161600,0.02344
3/21/1997,1.960938,1.992188,1.945313,1.96875,1.52784,9028800,-0.01563
3/24/1997,1.976563,1.984375,1.9375,1.953125,1.515714,7691200,0.02344
3/25/1997,1.953125,2.015625,1.9375,1.976563,1.533903,9660800,0.03906
3/26/1997,1.96875,2.039063,1.9375,2.015625,1.564217,13894400,-0.0625
3/27/1997,2.023438,2.023438,1.953125,1.953125,1.515714,6291200,-0.10156
3/31/1997,1.96875,1.96875,1.851563,1.851563,1.436898,17252800,0.03906
4/1/1997,1.851563,1.898438,1.820313,1.890625,1.467211,17932800,-0.03906
4/2/1997,1.898438,1.929688,1.835938,1.851563,1.436898,13972800,-0.03906
4/3/1997,1.84375,1.859375,1.765625,1.8125,1.406583,21544000,0.10938
4/4/1997,1.804688,1.929688,1.789063,1.921875,1.491463,19393600,-0.00781
4/7/1997,1.921875,1.953125,1.882813,1.914063,1.485401,10704000,0.00781
4/8/1997,1.898438,1.945313,1.898438,1.921875,1.491463,5436800,-0.02344
4/9/1997,1.9375,1.945313,1.882813,1.898438,1.473275,7547200,-0.05469
4/10/1997,1.882813,1.890625,1.84375,1.84375,1.430835,13025600,-0.0625
4/11/1997,1.851563,1.867188,1.765625,1.78125,1.382332,13516800,0.03906
4/14/1997,1.789063,1.820313,1.734375,1.820313,1.412647,14430400,-0.03906
4/15/1997,1.835938,1.882813,1.765625,1.78125,1.382332,13353600,-0.05469
4/16/1997,1.796875,1.796875,1.710938,1.726563,1.339892,21680000,-0.02344
4/17/1997,1.742188,1.78125,1.640625,1.703125,1.321703,26299200,0.10938
4/18/1997,1.71875,1.851563,1.664063,1.8125,1.406583,34796800,-0.02344
4/21/1997,1.796875,1.820313,1.757813,1.789063,1.388395,19808000,0.00781
4/22/1997,1.789063,1.820313,1.734375,1.796875,1.394457,23126400,0.03125
4/23/1997,1.789063,1.851563,1.789063,1.828125,1.418709,17051200,-0.07813
4/24/1997,1.84375,1.875,1.71875,1.75,1.35808,43275200,-0.04688
4/25/1997,1.75,1.75,1.632813,1.703125,1.321703,39401600,0.02734
4/28/1997,1.71875,1.742188,1.6875,1.730469,1.342923,17177600,0.08203
4/29/1997,1.78125,1.828125,1.75,1.8125,1.406583,15817600,0.05469
4/30/1997,1.8125,1.882813,1.804688,1.867188,1.449024,17480000,-0.03906
5/1/1997,1.867188,1.90625,1.78125,1.828125,1.418709,24566400,0.04688
5/2/1997,1.820313,1.921875,1.796875,1.875,1.455086,22657600,-0.00781
5/5/1997,1.882813,1.882813,1.8125,1.867188,1.449024,25195200,-0.03906
5/6/1997,1.859375,1.859375,1.8125,1.828125,1.418709,14180800,-0.02734
5/7/1997,1.820313,1.828125,1.777344,1.800781,1.397489,15995200,-0.03125
5/8/1997,1.796875,1.804688,1.75,1.769531,1.373237,19116800,-0.00391
5/9/1997,1.773438,1.78125,1.742188,1.765625,1.370206,17393600,0.01563
5/12/1997,1.765625,1.796875,1.757813,1.78125,1.382332,16729600,0.01563
5/13/1997,1.796875,1.796875,1.765625,1.796875,1.394457,7300800,0.01563
5/14/1997,1.796875,1.828125,1.78125,1.8125,1.406583,14352000,-0.00781
5/15/1997,1.820313,1.828125,1.796875,1.804688,1.400521,10600000,0.00781
5/16/1997,1.875,1.90625,1.78125,1.8125,1.406583,37390400,0.09375
5/19/1997,1.820313,1.921875,1.8125,1.90625,1.479337,49737600,0.01172
5/20/1997,1.90625,1.921875,1.882813,1.917969,1.488432,20020800,0.08203
5/21/1997,1.921875,2.03125,1.914063,2,1.552091,37433600,-0.00781
5/22/1997,2.007813,2.007813,1.96875,1.992188,1.546029,23048000,0.11719
5/23/1997,2,2.125,1.992188,2.109375,1.636972,28564800,-0.01563
5/27/1997,2.09375,2.101563,2.054688,2.09375,1.624846,17603200,-0.04688
5/28/1997,2.078125,2.078125,2.03125,2.046875,1.588469,16916800,-0.07031
5/29/1997,2.046875,2.046875,1.929688,1.976563,1.533903,24513600,-0.00781
5/30/1997,1.929688,2,1.929688,1.96875,1.52784,9158400,-0.01953
6/2/1997,1.976563,1.984375,1.9375,1.949219,1.512683,11052800,0
6/3/1997,1.953125,1.984375,1.929688,1.949219,1.512683,11262400,-0.05469
6/4/1997,1.929688,1.9375,1.84375,1.894531,1.470243,21592000,-0.01953
6/5/1997,1.894531,1.914063,1.871094,1.875,1.455086,22668800,0.00391
6/6/1997,1.882813,1.898438,1.851563,1.878906,1.458117,28488000,0.10156
6/9/1997,1.953125,2.007813,1.9375,1.980469,1.536935,54016000,0.03516
6/10/1997,2.007813,2.058594,1.984375,2.015625,1.564217,21622400,0.03906
6/11/1997,2.03125,2.0625,2.015625,2.054688,1.594532,19968000,0.13281
6/12/1997,2.0625,2.195313,2.058594,2.1875,1.6976,38758400,0.12109
6/13/1997,2.195313,2.316406,2.171875,2.308594,1.791575,56747200,-0.02734
6/16/1997,2.300781,2.3125,2.226563,2.28125,1.770355,30225600,-0.02734
6/17/1997,2.273438,2.296875,2.242188,2.253906,1.749134,25734400,-0.07422
6/18/1997,2.25,2.25,2.179688,2.179688,1.691538,19892800,0.05469
6/19/1997,2.179688,2.25,2.15625,2.234375,1.733977,23670400,0
6/20/1997,2.238281,2.257813,2.210938,2.234375,1.733977,11872000,0.03906
6/23/1997,2.234375,2.296875,2.21875,2.273438,1.764293,18462400,0.17578
6/24/1997,2.273438,2.453125,2.265625,2.449219,1.900707,51876800,-0.00391
6/25/1997,2.421875,2.46875,2.40625,2.445313,1.897675,29910400,-0.01172
6/26/1997,2.429688,2.445313,2.375,2.433594,1.888581,19576000,0.01172
6/27/1997,2.4375,2.445313,2.421875,2.445313,1.897675,16252800,-0.01172
6/30/1997,2.429688,2.445313,2.390625,2.433594,1.888581,15497600,-0.01563
7/1/1997,2.4375,2.4375,2.40625,2.417969,1.876455,11238400,-0.00781
7/2/1997,2.429688,2.4375,2.351563,2.410156,1.870392,18358400,-0.08984
7/3/1997,2.40625,2.488281,2.296875,2.320313,1.800669,28110400,-0.07422
7/7/1997,2.328125,2.328125,2.203125,2.246094,1.743072,30804800,-0.01172
7/8/1997,2.257813,2.265625,2.195313,2.234375,1.733977,22121600,0.00781
7/9/1997,2.230469,2.296875,2.230469,2.242188,1.740041,17828800,-0.07813
7/10/1997,2.242188,2.25,2.15625,2.164063,1.679412,24486400,0.03906
7/11/1997,2.164063,2.273438,2.132813,2.203125,1.709726,36033600,0.05078
7/14/1997,2.210938,2.257813,2.191406,2.253906,1.749134,11998400,0.05859
7/15/1997,2.257813,2.328125,2.257813,2.3125,1.794606,24659200,0.07031
7/16/1997,2.320313,2.398438,2.316406,2.382813,1.849173,21344000,-0.05469
7/17/1997,2.375,2.382813,2.3125,2.328125,1.806732,9852800,-0.01953
7/18/1997,2.328125,2.335938,2.265625,2.308594,1.791575,13091200,-0.01172
7/21/1997,2.3125,2.328125,2.265625,2.296875,1.78248,11089600,0.04297
7/22/1997,2.300781,2.40625,2.25,2.339844,1.815826,27177600,-0.02734
7/23/1997,2.328125,2.335938,2.28125,2.3125,1.794606,15168000,0.07422
7/24/1997,2.3125,2.398438,2.304688,2.386719,1.852204,17550400,-0.01563
7/25/1997,2.386719,2.390625,2.363281,2.371094,1.840077,12324800,0.00781
7/28/1997,2.367188,2.429688,2.367188,2.378906,1.84614,9635200,-0.03516
7/29/1997,2.359375,2.371094,2.3125,2.34375,1.818857,8942400,0.11328
7/30/1997,2.335938,2.46875,2.335938,2.457031,1.906769,15528000,0.10156
7/31/1997,2.460938,2.601563,2.453125,2.558594,1.985586,56049600,-0.07813
8/1/1997,2.546875,2.546875,2.425781,2.480469,1.924958,18480000,-0.0625
8/4/1997,2.480469,2.484375,2.390625,2.417969,1.876455,13969600,0.05859
8/5/1997,2.421875,2.53125,2.390625,2.476563,1.921926,17051200,-0.05078
8/6/1997,2.5,2.523438,2.414063,2.425781,1.882517,11660800,0.01172
8/7/1997,2.429688,2.484375,2.394531,2.4375,1.891611,12073600,-0.03906
8/8/1997,2.445313,2.453125,2.3125,2.398438,1.861298,21321600,-0.00781
8/11/1997,2.410156,2.414063,2.320313,2.390625,1.855236,10632000,-0.04688
8/12/1997,2.386719,2.4375,2.320313,2.34375,1.818857,11891200,0.13672
8/13/1997,2.40625,2.507813,2.390625,2.480469,1.924958,28883200,0.10547
8/14/1997,2.5,2.585938,2.484375,2.585938,2.006806,31819200,-0.05859
8/15/1997,2.5625,2.578125,2.515625,2.527344,1.961335,20955200,0.01563
8/18/1997,2.535156,2.546875,2.492188,2.542969,1.973461,23342400,0.0625
8/19/1997,2.554688,2.640625,2.53125,2.605469,2.021963,28776000,-0.00781
8/20/1997,2.609375,2.675781,2.585938,2.597656,2.0159,14334400,-0.03516
8/21/1997,2.59375,2.601563,2.53125,2.5625,1.988618,19108800,-0.01172
8/22/1997,2.542969,2.585938,2.523438,2.550781,1.979523,10166400,0.12891
8/25/1997,2.542969,2.703125,2.539063,2.679688,2.079561,28209600,-0.03516
8/26/1997,2.648438,2.6875,2.625,2.644531,2.052277,19078400,-0.02734
8/27/1997,2.640625,2.652344,2.59375,2.617188,2.031058,5404800,-0.10156
8/28/1997,2.601563,2.632813,2.515625,2.515625,1.952241,12852800,0.04688
8/29/1997,2.515625,2.578125,2.515625,2.5625,1.988618,10185600,0
9/2/1997,2.570313,2.601563,2.546875,2.5625,1.988618,10161600,-0.00781
9/3/1997,2.554688,2.605469,2.546875,2.554688,1.982555,9481600,-0.03906
9/4/1997,2.550781,2.5625,2.5,2.515625,1.952241,7142400,-0.00781
9/5/1997,2.539063,2.546875,2.484375,2.507813,1.946179,7312000,0.09375
9/8/1997,2.53125,2.617188,2.523438,2.601563,2.018932,15561600,0.07813
9/9/1997,2.605469,2.71875,2.59375,2.679688,2.079561,24275200,-0.04688
9/10/1997,2.6875,2.6875,2.625,2.632813,2.043184,14033600,-0.05469
9/11/1997,2.628906,2.640625,2.5625,2.578125,2.000744,14076800,0.08984
9/12/1997,2.601563,2.6875,2.585938,2.667969,2.070467,9660800,0.05078
9/15/1997,2.667969,2.722656,2.65625,2.71875,2.109875,14523200,0.07031
9/16/1997,2.71875,2.796875,2.71875,2.789063,2.164441,33203200,-0.04688
9/17/1997,2.765625,2.773438,2.65625,2.742188,2.128064,34544000,-0.01953
9/18/1997,2.734375,2.75,2.703125,2.722656,2.112906,16259200,-0.03516
9/19/1997,2.726563,2.742188,2.6875,2.6875,2.085623,14720000,-0.00781
9/22/1997,2.695313,2.75,2.679688,2.679688,2.079561,9598400,-0.11328
9/23/1997,2.679688,2.6875,2.539063,2.566406,1.991649,18054400,0.08984
9/24/1997,2.570313,2.664063,2.554688,2.65625,2.061371,15673600,-0.07031
9/25/1997,2.652344,2.664063,2.570313,2.585938,2.006806,7675200,-0.03906
9/26/1997,2.59375,2.625,2.53125,2.546875,1.976492,7144000,0.02344
9/29/1997,2.546875,2.585938,2.539063,2.570313,1.99468,8177600,0.04297
9/30/1997,2.570313,2.628906,2.554688,2.613281,2.028026,10121600,-0.08203
10/1/1997,2.601563,2.617188,2.523438,2.53125,1.964366,32497600,-0.16016
10/2/1997,2.53125,2.53125,2.351563,2.371094,1.840077,66323200,-0.07031
10/3/1997,2.40625,2.421875,2.277344,2.300781,1.785512,39409600,0.0625
10/6/1997,2.320313,2.375,2.273438,2.363281,1.834015,35672000,0.05469
10/7/1997,2.398438,2.4375,2.375,2.417969,1.876455,29425600,0
10/8/1997,2.417969,2.433594,2.390625,2.417969,1.876455,19326400,-0.11719
10/9/1997,2.40625,2.429688,2.296875,2.300781,1.785512,24723200,0.01172
10/10/1997,2.300781,2.328125,2.265625,2.3125,1.794606,17233600,-0.00391
10/13/1997,2.320313,2.351563,2.28125,2.308594,1.791575,17902400,0.03906
10/14/1997,2.3125,2.359375,2.296875,2.347656,1.821889,15912000,0.01953
10/15/1997,2.34375,2.382813,2.328125,2.367188,1.837047,15521600,-0.07031
10/16/1997,2.367188,2.367188,2.28125,2.296875,1.78248,14241600,0.0625
10/17/1997,2.289063,2.367188,2.257813,2.359375,1.830984,17056000,0.04297
10/20/1997,2.351563,2.40625,2.304688,2.402344,1.864329,13332800,0.03906
10/21/1997,2.4375,2.453125,2.40625,2.441406,1.894644,20488000,-0.02734
10/22/1997,2.445313,2.445313,2.386719,2.414063,1.873423,10336000,-0.11719
10/23/1997,2.375,2.382813,2.265625,2.296875,1.78248,17628800,-0.01563
10/24/1997,2.328125,2.347656,2.273438,2.28125,1.770355,14513600,-0.08594
10/27/1997,2.257813,2.273438,2.1875,2.195313,1.703664,13524800,0.03125
10/28/1997,2.078125,2.226563,2.046875,2.226563,1.727915,28820800,0.00781
10/29/1997,2.257813,2.296875,2.21875,2.234375,1.733977,10760000,-0.10156
10/30/1997,2.226563,2.234375,2.09375,2.132813,1.655161,17769600,-0.07031
10/31/1997,2.140625,2.15625,2.007813,2.0625,1.600595,27374400,0.02734
11/3/1997,2.070313,2.117188,2.011719,2.089844,1.621814,21488000,-0.05078
11/4/1997,2.082031,2.085938,2.03125,2.039063,1.582407,17228800,0.04688
11/5/1997,2.046875,2.125,2.039063,2.085938,1.618783,26980800,0.01563
11/6/1997,2.078125,2.117188,2.046875,2.101563,1.630909,15233600,-0.0625
11/7/1997,2.054688,2.109375,2.019531,2.039063,1.582407,13942400,0.01563
11/10/1997,2.0625,2.09375,2.039063,2.054688,1.594532,8598400,-0.01563
11/11/1997,2.070313,2.070313,2.023438,2.039063,1.582407,7128000,-0.07422
11/12/1997,2.015625,2.03125,1.953125,1.964844,1.524809,19136000,0.04297
11/13/1997,1.984375,2.054688,1.953125,2.007813,1.558155,25262400,0.16406
11/14/1997,2.03125,2.179688,2.023438,2.171875,1.685474,26108800,0.02344
11/17/1997,2.1875,2.210938,2.132813,2.195313,1.703664,21043200,0.01172
11/18/1997,2.203125,2.21875,2.195313,2.207031,1.712757,10761600,-0.04297
11/19/1997,2.207031,2.207031,2.15625,2.164063,1.679412,8398400,0.05469
11/20/1997,2.171875,2.234375,2.148438,2.21875,1.721852,8996800,-0.03125
11/21/1997,2.242188,2.25,2.1875,2.1875,1.6976,7348800,-0.04688
11/24/1997,2.1875,2.1875,2.101563,2.140625,1.661223,13942400,0.01563
11/25/1997,2.15625,2.171875,2.113281,2.15625,1.673349,6633600,-0.01563
11/26/1997,2.164063,2.179688,2.109375,2.140625,1.661223,9620800,0.03906
11/28/1997,2.136719,2.1875,2.136719,2.179688,1.691538,2792000,0.14453
12/1/1997,2.226563,2.34375,2.21875,2.324219,1.803701,22176000,0.02734
12/2/1997,2.328125,2.40625,2.328125,2.351563,1.824921,22830400,0.10938
12/3/1997,2.367188,2.476563,2.355469,2.460938,1.909801,26088000,-0.01563
12/4/1997,2.46875,2.5,2.390625,2.445313,1.897675,19563200,0.03125
12/5/1997,2.429688,2.492188,2.429688,2.476563,1.921926,21558400,0.01172
12/8/1997,2.46875,2.492188,2.441406,2.488281,1.93102,10102400,-0.05859
12/9/1997,2.484375,2.5,2.414063,2.429688,1.885549,8467200,-0.05469
12/10/1997,2.421875,2.460938,2.359375,2.375,1.843109,11059200,-0.00391
12/11/1997,2.359375,2.449219,2.34375,2.371094,1.840077,10155200,-0.00391
12/12/1997,2.398438,2.445313,2.3125,2.367188,1.837047,11448000,0.07031
12/15/1997,2.390625,2.4375,2.359375,2.4375,1.891611,10729600,0.03516
12/16/1997,2.421875,2.484375,2.414063,2.472656,1.918895,12312000,-0.02344
12/17/1997,2.46875,2.476563,2.421875,2.449219,1.900707,7158400,-0.01563
12/18/1997,2.433594,2.457031,2.429688,2.433594,1.888581,8169600,0.01172
12/19/1997,2.421875,2.449219,2.375,2.445313,1.897675,14539200,0.05859
12/22/1997,2.441406,2.523438,2.441406,2.503906,1.943147,18806400,-0.01563
12/23/1997,2.492188,2.53125,2.484375,2.488281,1.93102,11145600,-0.03516
12/24/1997,2.484375,2.5,2.453125,2.453125,1.903737,5830400,-0.00781
12/26/1997,2.453125,2.46875,2.425781,2.445313,1.897675,4414400,-0.00781
12/29/1997,2.4375,2.453125,2.421875,2.4375,1.891611,21078400,-0.03516
12/30/1997,2.433594,2.4375,2.398438,2.402344,1.864329,4134400,-0.00391
12/31/1997,2.421875,2.433594,2.382813,2.398438,1.861298,8582400,-0.04688
1/2/1998,2.398438,2.414063,2.332031,2.351563,1.824921,10417600,-0.03125
1/5/1998,2.351563,2.361328,2.296875,2.320313,1.800669,11209600,-0.08984
1/6/1998,2.320313,2.335938,2.222656,2.230469,1.730946,19692800,-0.0625
1/7/1998,2.21875,2.277344,2.140625,2.167969,1.682443,34627200,0.06641
1/8/1998,2.160156,2.25,2.125,2.234375,1.733977,27084800,-0.03906
1/9/1998,2.234375,2.25,2.148438,2.195313,1.703664,11529600,0
1/12/1998,2.15625,2.210938,2.140625,2.195313,1.703664,16382400,0.02734
1/13/1998,2.210938,2.226563,2.1875,2.222656,1.724883,7646400,-0.02344
1/14/1998,2.226563,2.226563,2.191406,2.199219,1.706695,5846400,-0.07422
1/15/1998,2.195313,2.203125,2.109375,2.125,1.649097,12763200,0.00195
1/16/1998,2.148438,2.148438,2.109375,2.126953,1.650613,17507200,0.06836
1/20/1998,2.140625,2.210938,2.132813,2.195313,1.703664,15732800,-0.0625
1/21/1998,2.1875,2.203125,2.128906,2.132813,1.655161,9513600,0
1/22/1998,2.140625,2.289063,2.101563,2.132813,1.655161,31217600,0.04688
1/23/1998,2.148438,2.21875,2.132813,2.179688,1.691538,14952000,-0.03906
1/26/1998,2.195313,2.203125,2.132813,2.140625,1.661223,12900800,-0.03906
1/27/1998,2.140625,2.148438,2.070313,2.101563,1.630909,13643200,0.07813
1/28/1998,2.117188,2.195313,2.109375,2.179688,1.691538,20731200,0.10547
1/29/1998,2.199219,2.320313,2.1875,2.285156,1.773386,37404800,0
1/30/1998,2.292969,2.300781,2.273438,2.285156,1.773386,10126400,0.07422
2/2/1998,2.3125,2.367188,2.292969,2.359375,1.830984,21726400,0.03906
2/3/1998,2.367188,2.414063,2.328125,2.398438,1.861298,16486400,0.0293
2/4/1998,2.359375,2.4375,2.351563,2.427734,1.884033,12388800,-0.06836
2/5/1998,2.4375,2.441406,2.328125,2.359375,1.830984,11691200,0.02344
2/6/1998,2.367188,2.445313,2.367188,2.382813,1.849173,14054400,-0.09375
2/9/1998,2.402344,2.40625,2.28125,2.289063,1.776418,19409600,0.01172
2/10/1998,2.3125,2.328125,2.25,2.300781,1.785512,15091200,0.05859
2/11/1998,2.3125,2.398438,2.292969,2.359375,1.830984,20086400,0.00391
2/12/1998,2.367188,2.371094,2.34375,2.363281,1.834015,13147200,0.00391
2/13/1998,2.359375,2.390625,2.351563,2.367188,1.837047,7017600,0.03125
2/17/1998,2.375,2.417969,2.367188,2.398438,1.861298,13332800,0.01563
2/18/1998,2.402344,2.425781,2.394531,2.414063,1.873423,6264000,-0.08984
2/19/1998,2.414063,2.414063,2.3125,2.324219,1.803701,13457600,0.01953
2/20/1998,2.328125,2.359375,2.289063,2.34375,1.818857,14806400,0.01953
2/23/1998,2.34375,2.390625,2.34375,2.363281,1.834015,9787200,-0.07422
2/24/1998,2.367188,2.390625,2.25,2.289063,1.776418,22504000,0.07031
2/25/1998,2.304688,2.382813,2.296875,2.359375,1.830984,18513600,0.13281
2/26/1998,2.375,2.507813,2.371094,2.492188,1.934052,41009600,-0.01953
2/27/1998,2.484375,2.496094,2.445313,2.472656,1.918895,19204800,0.07031
